"lat=,-30.03197,lon=,-51.14354,TP107"
"lat=,-30.03201,lon=,-51.14352,TP108"
"lat=,-30.03204,lon=,-51.1435,TP109"
"lat=,-30.03207,lon=,-51.14348,TP110"
"lat=,-30.03212,lon=,-51.14347,TP111"
"lat=,-30.03217,lon=,-51.14346,TP112"
"lat=,-30.0322,lon=,-51.14346,TP113"
"lat=,-30.03224,lon=,-51.14346,TP114"
"lat=,-30.03229,lon=,-51.14346,TP115"
"lat=,-30.03251,lon=,-51.14347,TP116"
"lat=,-30.03263,lon=,-51.14347,TP117"
"lat=,-30.0333,lon=,-51.14348,TP118"
"lat=,-30.03358,lon=,-51.14348,TP119"
"lat=,-30.03379,lon=,-51.14349,TP120"
"lat=,-30.03394,lon=,-51.14351,TP121"
"lat=,-30.03416,lon=,-51.14355,TP122"
"lat=,-30.03435,lon=,-51.14357,TP123"
"lat=,-30.03463,lon=,-51.14363,TP124"
"lat=,-30.03476,lon=,-51.14365,TP125"
"lat=,-30.03491,lon=,-51.14367,TP126"
"lat=,-30.03509,lon=,-51.1437,TP127"
"lat=,-30.0352,lon=,-51.14371,TP128"
"lat=,-30.03571,lon=,-51.1438,TP129"
"lat=,-30.03584,lon=,-51.14382,TP130"
"lat=,-30.03594,lon=,-51.14383,TP131"
"lat=,-30.03608,lon=,-51.14384,TP132"
"lat=,-30.03618,lon=,-51.14385,TP133"
"lat=,-30.03635,lon=,-51.14388,TP134"
"lat=,-30.03703,lon=,-51.144,TP135"
"lat=,-30.03727,lon=,-51.14403,TP136"
"lat=,-30.037267,lon=,-51.1440329,TP137"
"lat=,-30.0373,lon=,-51.14403,TP138"
"lat=,-30.03734,lon=,-51.14404,TP139"
"lat=,-30.03738,lon=,-51.14404,TP140"
"lat=,-30.03744,lon=,-51.14406,TP141"
"lat=,-30.03749,lon=,-51.14408,TP142"
"lat=,-30.03752,lon=,-51.1441,TP143"
"lat=,-30.03755,lon=,-51.14412,TP144"
"lat=,-30.03757,lon=,-51.14414,TP145"
"lat=,-30.03768,lon=,-51.14423,TP146"
"lat=,-30.03775,lon=,-51.1443,TP147"
"lat=,-30.03797,lon=,-51.14453,TP148"
"lat=,-30.03824,lon=,-51.14481,TP149"
"lat=,-30.03834,lon=,-51.1449,TP150"
"lat=,-30.0384,lon=,-51.14496,TP151"
"lat=,-30.03846,lon=,-51.145,TP152"
"lat=,-30.0385,lon=,-51.14502,TP153"
"lat=,-30.0386,lon=,-51.14506,TP154"
"lat=,-30.03867,lon=,-51.14509,TP155"
"lat=,-30.03875,lon=,-51.1451,TP156"
"lat=,-30.03884,lon=,-51.14511,TP157"
"lat=,-30.03888,lon=,-51.14511,TP158"
"lat=,-30.03893,lon=,-51.14512,TP159"
"lat=,-30.03913,lon=,-51.14513,TP160"
"lat=,-30.03943,lon=,-51.14514,TP161"
"lat=,-30.03979,lon=,-51.14515,TP162"
"lat=,-30.04069,lon=,-51.14518,TP163"
"lat=,-30.04092,lon=,-51.14519,TP164"
"lat=,-30.04137,lon=,-51.14521,TP165"
"lat=,-30.04167,lon=,-51.14523,TP166"
"lat=,-30.04177,lon=,-51.14523,TP167"
"lat=,-30.04186,lon=,-51.14524,TP168"
"lat=,-30.0419,lon=,-51.14524,TP169"
"lat=,-30.0426,lon=,-51.14529,TP170"
"lat=,-30.04278,lon=,-51.1453,TP171"
"lat=,-30.0427806,lon=,-51.1452992,TP172,turn-left"
"lat=,-30.04284,lon=,-51.1453,TP173"
"lat=,-30.04289,lon=,-51.14531,TP174"
"lat=,-30.04295,lon=,-51.14518,TP175"
"lat=,-30.04303,lon=,-51.14501,TP176"
"lat=,-30.04311,lon=,-51.14481,TP177"
"lat=,-30.04329,lon=,-51.14437,TP178"
"lat=,-30.04333,lon=,-51.14428,TP179"
"lat=,-30.04339,lon=,-51.14405,TP180"
"lat=,-30.04342,lon=,-51.14392,TP181"
"lat=,-30.04348,lon=,-51.14372,TP182"
"lat=,-30.0436,lon=,-51.14342,TP183"
"lat=,-30.04367,lon=,-51.14322,TP184"
"lat=,-30.0436651,lon=,-51.14322,TP185,turn-right"
"lat=,-30.04376,lon=,-51.14314,TP186"
"lat=,-30.04386,lon=,-51.14308,TP187"
"lat=,-30.04396,lon=,-51.14304,TP188"
"lat=,-30.04417,lon=,-51.14311,TP189"
"lat=,-30.04437,lon=,-51.14316,TP190"
"lat=,-30.04469,lon=,-51.14323,TP191"
"lat=,-30.04512,lon=,-51.14334,TP192"
"lat=,-30.04531,lon=,-51.14339,TP193"
"lat=,-30.04536,lon=,-51.14341,TP194"
"lat=,-30.04544,lon=,-51.14342,TP195"
"lat=,-30.0461,lon=,-51.14355,TP196"
"lat=,-30.04625,lon=,-51.14359,TP197"
"lat=,-30.04658,lon=,-51.14368,TP198"
"lat=,-30.04765,lon=,-51.14391,TP199"
"lat=,-30.04817,lon=,-51.14403,TP200"
"lat=,-30.0485,lon=,-51.1441,TP201"
"lat=,-30.04884,lon=,-51.14418,TP202"
"lat=,-30.04927,lon=,-51.14431,TP203"
"lat=,-30.04931,lon=,-51.14432,TP204"
"lat=,-30.04957,lon=,-51.14438,TP205"
"lat=,-30.04976,lon=,-51.14442,TP206"
"lat=,-30.04998,lon=,-51.1445,TP207"
"lat=,-30.05003,lon=,-51.14452,TP208"
"lat=,-30.05011,lon=,-51.14456,TP209"
"lat=,-30.05018,lon=,-51.14461,TP210"
"lat=,-30.05021,lon=,-51.14463,TP211"
"lat=,-30.05034,lon=,-51.14472,TP212"
"lat=,-30.05047,lon=,-51.14483,TP213"
"lat=,-30.0505,lon=,-51.14486,TP214"
"lat=,-30.05064,lon=,-51.145,TP215"
"lat=,-30.0509,lon=,-51.14528,TP216"
"lat=,-30.05103,lon=,-51.14542,TP217"
"lat=,-30.05115,lon=,-51.14554,TP218"
"lat=,-30.05122,lon=,-51.14561,TP219"
"lat=,-30.05147,lon=,-51.14583,TP220"
"lat=,-30.05155,lon=,-51.1459,TP221"
"lat=,-30.05162,lon=,-51.14595,TP222"
"lat=,-30.0517,lon=,-51.14601,TP223"
"lat=,-30.05178,lon=,-51.14607,TP224"
"lat=,-30.05186,lon=,-51.14612,TP225"
"lat=,-30.05194,lon=,-51.14618,TP226"
"lat=,-30.05202,lon=,-51.14623,TP227"
"lat=,-30.05211,lon=,-51.14628,TP228"
"lat=,-30.0522,lon=,-51.14632,TP229"
"lat=,-30.05222,lon=,-51.14634,TP230"
"lat=,-30.0526,lon=,-51.14658,TP231"
"lat=,-30.05275,lon=,-51.14667,TP232"
"lat=,-30.05291,lon=,-51.14677,TP233"
"lat=,-30.05307,lon=,-51.14688,TP234"
"lat=,-30.05316,lon=,-51.14692,TP235"
"lat=,-30.05324,lon=,-51.14697,TP236"
"lat=,-30.05335,lon=,-51.14702,TP237"
"lat=,-30.05343,lon=,-51.14706,TP238"
"lat=,-30.05353,lon=,-51.1471,TP239"
"lat=,-30.05367,lon=,-51.14715,TP240"
"lat=,-30.05385,lon=,-51.14721,TP241"
"lat=,-30.05416,lon=,-51.1473,TP242"
"lat=,-30.05433,lon=,-51.14734,TP243"
"lat=,-30.05454,lon=,-51.14738,TP244"
"lat=,-30.05475,lon=,-51.14742,TP245"
"lat=,-30.05502,lon=,-51.14746,TP246"
"lat=,-30.05544,lon=,-51.14753,TP247"
"lat=,-30.05551,lon=,-51.14754,TP248"
"lat=,-30.05558,lon=,-51.14756,TP249"
"lat=,-30.05562,lon=,-51.14756,TP250"
"lat=,-30.05566,lon=,-51.14757,TP251"
"lat=,-30.05579,lon=,-51.14759,TP252"
"lat=,-30.05585,lon=,-51.14761,TP253"
"lat=,-30.05601,lon=,-51.14761,TP254"
"lat=,-30.0561,lon=,-51.14761,TP255"
"lat=,-30.0562,lon=,-51.14763,TP256"
"lat=,-30.05632,lon=,-51.14764,TP257"
"lat=,-30.05635,lon=,-51.14764,TP258"
"lat=,-30.05644,lon=,-51.14765,TP259"
"lat=,-30.05658,lon=,-51.14767,TP260"
"lat=,-30.05672,lon=,-51.1477,TP261"
"lat=,-30.05682,lon=,-51.14772,TP262"
"lat=,-30.0568182,lon=,-51.1477221,TP263,turn-right"
"lat=,-30.05681,lon=,-51.14786,TP264"
"lat=,-30.05679,lon=,-51.14811,TP265"
"lat=,-30.05678,lon=,-51.1482,TP266"
"lat=,-30.05676,lon=,-51.14844,TP267"
"lat=,-30.05675,lon=,-51.14869,TP268"
"lat=,-30.05671,lon=,-51.14919,TP269"
"lat=,-30.05668,lon=,-51.14952,TP270"
"lat=,-30.05664,lon=,-51.14994,TP271"
"lat=,-30.0566374,lon=,-51.1499439,TP272,turn-left"
"lat=,-30.0568,lon=,-51.14996,TP273"
"lat=,-30.05689,lon=,-51.14997,TP274"
"lat=,-30.05698,lon=,-51.14999,TP275"
"lat=,-30.05702,lon=,-51.15,TP276"
"lat=,-30.05707,lon=,-51.15002,TP277"
"lat=,-30.0572,lon=,-51.15012,TP278"
"lat=,-30.0573,lon=,-51.15027,TP279"
"lat=,-30.05752,lon=,-51.15049,TP280"
"lat=,-30.05752,lon=,-51.1505,TP281"
"lat=,-30.05778,lon=,-51.15077,TP282"
"lat=,-30.05796,lon=,-51.15098,TP283"
"lat=,-30.05813,lon=,-51.15117,TP284"
"lat=,-30.05823,lon=,-51.15131,TP285"
"lat=,-30.05832,lon=,-51.15142,TP286"
"lat=,-30.05846,lon=,-51.15164,TP287"
"lat=,-30.05891,lon=,-51.15228,TP288"
"lat=,-30.0589068,lon=,-51.1522821,TP289,turn-right"
"lat=,-30.0588,lon=,-51.15237,TP290"
"lat=,-30.0587,lon=,-51.15248,TP291"
"lat=,-30.0586,lon=,-51.15259,TP292"
"lat=,-30.05841,lon=,-51.15282,TP293"
"lat=,-30.0583,lon=,-51.15295,TP294"
"lat=,-30.05825,lon=,-51.15303,TP295"
"lat=,-30.05814,lon=,-51.15319,TP296"
"lat=,-30.05809,lon=,-51.15327,TP297"
"lat=,-30.05799,lon=,-51.15344,TP298"
"lat=,-30.05794,lon=,-51.15352,TP299"
"lat=,-30.05789,lon=,-51.1536,TP300"
"lat=,-30.05786,lon=,-51.15367,TP301"
"lat=,-30.05778,lon=,-51.1538,TP302"
"lat=,-30.05772,lon=,-51.15392,TP303"
"lat=,-30.05762,lon=,-51.15415,TP304"
"lat=,-30.05752,lon=,-51.15438,TP305"
"lat=,-30.05743,lon=,-51.1546,TP306"
"lat=,-30.05719,lon=,-51.15517,TP307"
"lat=,-30.05706,lon=,-51.15546,TP308"
"lat=,-30.05691,lon=,-51.15584,TP309"
"lat=,-30.05652,lon=,-51.15674,TP310"
"lat=,-30.05624,lon=,-51.15736,TP311"
"lat=,-30.05609,lon=,-51.15774,TP312"
"lat=,-30.05594,lon=,-51.15811,TP313"
"lat=,-30.05587,lon=,-51.15835,TP314"
"lat=,-30.05581,lon=,-51.15854,TP315"
"lat=,-30.05575,lon=,-51.1588,TP316"
"lat=,-30.05567,lon=,-51.15936,TP317"
"lat=,-30.05565,lon=,-51.15948,TP318"
"lat=,-30.05564,lon=,-51.15957,TP319"
"lat=,-30.05559,lon=,-51.16022,TP320"
"lat=,-30.05559,lon=,-51.16043,TP321"
"lat=,-30.05558,lon=,-51.16196,TP322"
"lat=,-30.05558,lon=,-51.1621,TP323"
"lat=,-30.05558,lon=,-51.1622,TP324"
"lat=,-30.05558,lon=,-51.16223,TP325"
"lat=,-30.05558,lon=,-51.16234,TP326"
"lat=,-30.05557,lon=,-51.16286,TP327"
"lat=,-30.05555,lon=,-51.164,TP328"
"lat=,-30.05556,lon=,-51.16425,TP329"
"lat=,-30.05556,lon=,-51.1651,TP330"
"lat=,-30.05555,lon=,-51.16701,TP331"
"lat=,-30.05554,lon=,-51.16837,TP332"
"lat=,-30.05553,lon=,-51.16907,TP333"
"lat=,-30.05552,lon=,-51.16918,TP334"
"lat=,-30.0555,lon=,-51.16935,TP335"
"lat=,-30.0555,lon=,-51.16945,TP336"
"lat=,-30.0555,lon=,-51.16951,TP337"
"lat=,-30.0555,lon=,-51.16998,TP338"
"lat=,-30.0555,lon=,-51.17052,TP339"
"lat=,-30.0555,lon=,-51.17081,TP340"
"lat=,-30.05551,lon=,-51.17114,TP341"
"lat=,-30.05553,lon=,-51.17129,TP342"
"lat=,-30.05555,lon=,-51.17146,TP343"
"lat=,-30.05557,lon=,-51.17158,TP344"
"lat=,-30.05561,lon=,-51.17177,TP345"
"lat=,-30.0557,lon=,-51.1721,TP346"
"lat=,-30.0558,lon=,-51.17239,TP347"
"lat=,-30.05584,lon=,-51.1725,TP348"
"lat=,-30.05592,lon=,-51.17271,TP349"
"lat=,-30.05602,lon=,-51.17293,TP350"
"lat=,-30.05659,lon=,-51.17422,TP351"
"lat=,-30.05681,lon=,-51.17473,TP352"
"lat=,-30.05721,lon=,-51.17567,TP353"
"lat=,-30.05731,lon=,-51.1759,TP354"
"lat=,-30.05737,lon=,-51.17602,TP355"
"lat=,-30.05751,lon=,-51.17633,TP356"
"lat=,-30.05794,lon=,-51.17729,TP357"
"lat=,-30.05797,lon=,-51.17735,TP358"
"lat=,-30.05814,lon=,-51.17777,TP359"
"lat=,-30.05821,lon=,-51.17793,TP360"
"lat=,-30.05837,lon=,-51.17831,TP361"
"lat=,-30.05842,lon=,-51.17841,TP362"
"lat=,-30.05854,lon=,-51.17875,TP363"
"lat=,-30.05861,lon=,-51.17898,TP364"
"lat=,-30.05871,lon=,-51.17935,TP365"
"lat=,-30.05874,lon=,-51.17952,TP366"
"lat=,-30.05876,lon=,-51.17966,TP367"
"lat=,-30.05878,lon=,-51.17978,TP368"
"lat=,-30.0588,lon=,-51.17994,TP369"
"lat=,-30.05881,lon=,-51.18008,TP370"
"lat=,-30.05882,lon=,-51.18019,TP371"
"lat=,-30.05883,lon=,-51.1804,TP372"
"lat=,-30.05883,lon=,-51.1805,TP373"
"lat=,-30.05882,lon=,-51.18061,TP374"
"lat=,-30.05882,lon=,-51.18072,TP375"
"lat=,-30.0588,lon=,-51.18093,TP376"
"lat=,-30.05878,lon=,-51.18103,TP377"
"lat=,-30.05878,lon=,-51.18104,TP378"
"lat=,-30.05874,lon=,-51.18136,TP379"
"lat=,-30.05872,lon=,-51.18151,TP380"
"lat=,-30.05872,lon=,-51.18153,TP381"
"lat=,-30.05867,lon=,-51.18173,TP382"
"lat=,-30.05865,lon=,-51.18184,TP383"
"lat=,-30.05854,lon=,-51.18217,TP384"
"lat=,-30.05851,lon=,-51.18226,TP385"
"lat=,-30.05847,lon=,-51.18236,TP386"
"lat=,-30.05843,lon=,-51.18247,TP387"
"lat=,-30.05839,lon=,-51.18257,TP388"
"lat=,-30.05821,lon=,-51.18295,TP389"
"lat=,-30.058,lon=,-51.18338,TP390"
"lat=,-30.05791,lon=,-51.18356,TP391"
"lat=,-30.05783,lon=,-51.18373,TP392"
"lat=,-30.05777,lon=,-51.18385,TP393"
"lat=,-30.0577,lon=,-51.18397,TP394"
"lat=,-30.0576,lon=,-51.18418,TP395"
"lat=,-30.05749,lon=,-51.1844,TP396"
"lat=,-30.05744,lon=,-51.18453,TP397"
"lat=,-30.05739,lon=,-51.18465,TP398"
"lat=,-30.0573866,lon=,-51.1846485,TP399,turn-sharp-right"
"lat=,-30.05733,lon=,-51.18469,TP400"
"lat=,-30.05727,lon=,-51.18472,TP401"
"lat=,-30.05722,lon=,-51.18474,TP402"
"lat=,-30.05719,lon=,-51.18475,TP403"
"lat=,-30.05717,lon=,-51.18475,TP404"
"lat=,-30.05714,lon=,-51.18475,TP405"
"lat=,-30.05712,lon=,-51.18474,TP406"
"lat=,-30.05709,lon=,-51.18473,TP407"
"lat=,-30.05707,lon=,-51.18472,TP408"
"lat=,-30.05705,lon=,-51.18471,TP409"
"lat=,-30.05704,lon=,-51.1847,TP410"
"lat=,-30.05701,lon=,-51.18467,TP411"
"lat=,-30.05699,lon=,-51.18464,TP412"
"lat=,-30.05697,lon=,-51.1846,TP413"
"lat=,-30.05696,lon=,-51.18455,TP414"
"lat=,-30.05695,lon=,-51.18449,TP415"
"lat=,-30.05696,lon=,-51.18444,TP416"
"lat=,-30.05698,lon=,-51.18438,TP417"
"lat=,-30.05699,lon=,-51.18436,TP418"
"lat=,-30.05701,lon=,-51.18434,TP419"
"lat=,-30.05703,lon=,-51.18432,TP420"
"lat=,-30.05704,lon=,-51.18431,TP421"
"lat=,-30.05706,lon=,-51.18429,TP422"
"lat=,-30.05709,lon=,-51.18428,TP423"
"lat=,-30.05711,lon=,-51.18427,TP424"
"lat=,-30.05714,lon=,-51.18427,TP425"
"lat=,-30.05716,lon=,-51.18427,TP426"
"lat=,-30.05724,lon=,-51.18428,TP427"
"lat=,-30.05731,lon=,-51.18429,TP428"
"lat=,-30.05749,lon=,-51.1844,TP429"
"lat=,-30.05761,lon=,-51.18447,TP430"
"lat=,-30.05792,lon=,-51.18467,TP431"
"lat=,-30.05802,lon=,-51.18474,TP432"
"lat=,-30.0581,lon=,-51.18477,TP433"
"lat=,-30.05814,lon=,-51.18477,TP434"
"lat=,-30.05818,lon=,-51.18478,TP435"
"lat=,-30.05822,lon=,-51.18479,TP436"
"lat=,-30.0583,lon=,-51.18479,TP437"
"lat=,-30.05834,lon=,-51.18479,TP438"
"lat=,-30.05837,lon=,-51.18479,TP439"
"lat=,-30.05839,lon=,-51.18479,TP440"
"lat=,-30.05874,lon=,-51.18476,TP441"
"lat=,-30.05912,lon=,-51.18472,TP442"
"lat=,-30.05938,lon=,-51.1847,TP443"
"lat=,-30.0595,lon=,-51.1847,TP444"
"lat=,-30.0596,lon=,-51.1847,TP445"
"lat=,-30.05971,lon=,-51.18471,TP446"
"lat=,-30.05981,lon=,-51.18473,TP447"
"lat=,-30.05991,lon=,-51.18474,TP448"
"lat=,-30.06026,lon=,-51.18481,TP449"
"lat=,-30.06046,lon=,-51.18483,TP450"
"lat=,-30.06062,lon=,-51.18485,TP451"
"lat=,-30.06087,lon=,-51.18489,TP452"
"lat=,-30.06121,lon=,-51.18495,TP453"
"lat=,-30.06138,lon=,-51.18498,TP454"
"lat=,-30.0621,lon=,-51.1851,TP455"
"lat=,-30.06265,lon=,-51.1852,TP456"
"lat=,-30.06272,lon=,-51.18521,TP457"
"lat=,-30.06277,lon=,-51.18523,TP458"
"lat=,-30.0628,lon=,-51.18524,TP459"
"lat=,-30.0629,lon=,-51.18528,TP460"
"lat=,-30.06293,lon=,-51.18531,TP461"
"lat=,-30.06322,lon=,-51.18549,TP462"
"lat=,-30.06341,lon=,-51.18566,TP463"
"lat=,-30.06361,lon=,-51.18581,TP464"
"lat=,-30.0638,lon=,-51.18594,TP465"
"lat=,-30.06386,lon=,-51.18598,TP466"
"lat=,-30.06388,lon=,-51.18599,TP467"
"lat=,-30.0639,lon=,-51.18601,TP468"
"lat=,-30.06393,lon=,-51.18604,TP469"
"lat=,-30.06398,lon=,-51.18609,TP470"
"lat=,-30.06412,lon=,-51.18618,TP471"
"lat=,-30.06418,lon=,-51.18621,TP472"
"lat=,-30.06427,lon=,-51.18626,TP473"
"lat=,-30.0644,lon=,-51.18633,TP474"
"lat=,-30.06451,lon=,-51.18637,TP475"
"lat=,-30.06457,lon=,-51.1864,TP476"
"lat=,-30.06468,lon=,-51.18644,TP477"
"lat=,-30.06481,lon=,-51.18649,TP478"
"lat=,-30.06497,lon=,-51.18654,TP479"
"lat=,-30.06506,lon=,-51.18656,TP480"
"lat=,-30.06547,lon=,-51.18665,TP481"
"lat=,-30.065468,lon=,-51.1866531,TP482,merge"
"lat=,-30.06575,lon=,-51.18673,TP483"
